comunidad_autonoma,edad,genero,actividad_fisica,asistencia_cine,asistencia_directos,asistencia_cultural,asistencia_deporte,dias_alta_contaminacion,homicidios_100mhabit,criminalidad_1000habit,estudios,estado_civil,horasTrabajadas_mes,salario_anual,satisf_hospitales,satisf_dentistas,satisf_especialistas,satisf_medGeneral,frecuencia_felicidad
Cataluña,71,hombre,nivel_bajo,si,no,no_puede,si,1.0557,0.9416,45.8364,primaria,soltero/a,208.3523,26953.3801,hospitales_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_neutral,muy_a_menudo
Cataluña,67,mujer,nivel_bajo,no_puede,no,si,no,7.1426,0.7891,64.9707,primaria,viudo/a,184.9545,32988.529,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_insatisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,70,hombre,nivel_bajo,si,si,no_puede,no,4.6233,1.0173,72.252,educacion_superior,casado/a,148.8906,23666.5015,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,60,mujer,nivel_moderado,si,no_puede,si,no,7.1637,1.1515,53.3586,primaria,soltero/a,71.9275,24036.3342,hospitales_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_insatisfecho/a,algunas_veces
Cataluña,81,hombre,nivel_bajo,si,no_puede,no,no,6.96,0.7346,53.9917,educacion_superior,casado/a,147.4448,33765.9889,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,57,mujer,nivel_bajo,si,no,no,si,3.0945,0.4876,70.7121,primero_secundaria,divorciado/a,106.3515,29226.0231,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,66,mujer,nivel_bajo,no,no,si,si,1.3388,0.8528,85.9108,primaria,soltero/a,146.4166,17215.6257,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,24,hombre,nivel_moderado,si,no,si,si,3.3893,0.6869,65.1337,educacion_superior,casado/a,190.0008,22199.6233,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,60,hombre,nivel_moderado,no,si,no,no,4.3853,0.7113,77.5528,segundo_secundaria_profesional,soltero/a,188.9413,16983.5646,hospitales_insatisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,39,mujer,nivel_alto,si,no,si,no,0.1646,0.7569,50.7542,educacion_superior,soltero/a,154.8922,39714.5445,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,60,hombre,nivel_bajo,no,no,no,si,3.1377,0.5185,34.699,educacion_superior,casado/a,138.4923,28695.9004,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,62,mujer,nivel_bajo,no,no_puede,si,no,6.1921,0.9501,68.8521,segundo_secundaria_general,viudo/a,168.2755,32547.0369,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,55,mujer,nivel_bajo,no_puede,no,no,si,5.7792,0.7169,69.4495,educacion_superior,casado/a,144.8618,25759.897,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,69,mujer,nivel_bajo,no,no_puede,si,no,3.9216,0.698,56.2351,segundo_secundaria_profesional,soltero/a,192.3532,37060.7492,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_insatisfecho/a,algunas_veces
Cataluña,23,hombre,nivel_bajo,no,no,no,no,2.8045,1.1155,89.3915,educacion_superior,soltero/a,178.2074,20768.4415,hospitales_neutral,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,45,mujer,nivel_bajo,no,no,no,no,4.6574,1.1273,68.6609,segundo_secundaria_general,soltero/a,49.0095,36643.6757,hospitales_neutral,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,22,hombre,nivel_bajo,no,no,si,no_puede,2.9928,1.0447,73.1748,segundo_secundaria_general,casado/a,182.2571,30687.1993,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,34,mujer,nivel_moderado,si,si,no,no,3.1421,0.715,47.7626,primero_secundaria,viudo/a,118.1527,22371.6522,hospitales_neutral,dentistas_insatisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,48,hombre,nivel_bajo,no,no_puede,si,si,4.521,0.836,86.678,primaria,separado/a,189.2016,26987.396,hospitales_muy_satisfecho/a,dentistas_insatisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,47,mujer,nivel_moderado,si,si,si,no,0.5187,1.0822,60.8928,primero_secundaria,casado/a,199.5857,39265.1613,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,53,mujer,nivel_alto,no,no,si,si,2.5455,0.907,56.1626,estudios_primarios_incompletos,casado/a,170.9053,28964.7287,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,63,mujer,nivel_moderado,si,si,no,no,7.4253,0.5189,63.0236,segundo_secundaria_profesional,soltero/a,193.9363,15989.6794,hospitales_muy_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,48,mujer,nivel_bajo,si,no,si,si,4.5686,1.0001,56.7769,segundo_secundaria_general,soltero/a,181.0677,25478.8848,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Cataluña,84,hombre,nivel_bajo,no,no,no,no,6.97,0.6787,66.7748,primaria,soltero/a,178.9677,39797.8368,hospitales_neutral,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,10,mujer,nivel_moderado,si,no,no,no,8.1761,0.6654,62.2523,primero_secundaria,soltero/a,149.0286,27723.8954,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,40,hombre,nivel_bajo,no,no,no_puede,no,2.7514,0.6937,49.4819,segundo_secundaria_general,casado/a,188.3956,35118.2459,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,16,mujer,nivel_bajo,no,no,no,no,5.429,0.9498,91.2474,educacion_superior,soltero/a,121.2788,36488.3952,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,65,mujer,nivel_moderado,no,si,no,no,5.7045,0.8885,61.5435,primaria,casado/a,101.5618,28852.0663,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,49,mujer,nivel_moderado,no,no,si,no,4.089,0.8483,53.9186,segundo_secundaria_profesional,soltero/a,105.6787,37253.4495,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_neutral,muy_a_menudo
Cataluña,13,mujer,nivel_bajo,no,no,no,no,3.4132,0.7336,73.1898,educacion_superior,casado/a,197.9392,21798.7598,hospitales_muy_insatisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,13,mujer,nivel_alto,si,si,no,no,3.2972,0.7306,44.295,educacion_superior,soltero/a,154.3423,24662.1356,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,62,mujer,nivel_bajo,no,si,no,no_puede,6.8087,1.0185,59.2947,primero_secundaria,soltero/a,145.2854,29275.2685,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_insatisfecho/a,muy_a_menudo
Cataluña,44,hombre,nivel_bajo,no,no_puede,si,no,5.0258,0.9265,34.8861,primero_secundaria,soltero/a,128.8661,34048.7766,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,72,mujer,nivel_bajo,si,no,si,si,1.2356,1.2056,66.4693,segundo_secundaria_general,soltero/a,176.8528,25331.2742,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,51,mujer,nivel_bajo,si,no,si,si,2.9594,1.0558,47.6752,educacion_superior,casado/a,135.0372,29435.4189,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,62,mujer,nivel_moderado,si,no,no,si,5.1746,0.9347,63.7395,educacion_superior,soltero/a,151.5436,25532.0196,hospitales_insatisfecho/a,dentistas_muy_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,93,mujer,nivel_alto,no,no_puede,si,no,3.0467,0.5743,88.0766,primero_secundaria,casado/a,178.4445,32140.5848,hospitales_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,45,hombre,nivel_bajo,si,no,no,no,3.1404,0.9479,70.5052,estudios_primarios_incompletos,viudo/a,164.2401,27130.5778,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,23,mujer,nivel_moderado,si,no,no,no,0.0839,1.0393,68.7761,educacion_superior,casado/a,173.3089,15054.5205,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,13,hombre,nivel_moderado,no_puede,si,no,no_puede,4.0055,1.0728,54.5737,educacion_superior,soltero/a,122.1972,15762.9852,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,31,hombre,nivel_bajo,no,no,no,no,2.6851,0.7581,59.6768,segundo_secundaria_profesional,soltero/a,124.1831,30882.1015,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,54,mujer,nivel_moderado,no,no_puede,si,no,3.3812,0.5534,66.3266,segundo_secundaria_profesional,viudo/a,178.4514,28435.1324,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,58,mujer,nivel_bajo,si,no,si,no,0.2523,0.9266,76.9422,segundo_secundaria_general,soltero/a,86.4952,23209.1273,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,60,mujer,nivel_bajo,no,si,no,no,7.3575,0.705,65.8002,educacion_superior,casado/a,146.0359,33183.8087,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,45,hombre,nivel_bajo,no,no,no,no,1.5588,0.7668,55.0829,estudios_primarios_incompletos,separado/a,147.0022,26036.875,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,33,hombre,nivel_alto,no_puede,si,si,si,0.5217,0.9636,53.7768,primaria,casado/a,193.3505,22654.9646,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,36,hombre,nivel_bajo,no,no,no,no,5.8564,0.9469,76.9436,segundo_secundaria_general,soltero/a,122.4298,29677.9284,hospitales_neutral,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,13,mujer,nivel_moderado,no,no,no,no_puede,6.1547,0.9056,72.533,segundo_secundaria_general,casado/a,116.4283,35108.0063,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,38,hombre,nivel_moderado,si,no,no,no_puede,2.1455,0.5482,69.335,segundo_secundaria_general,soltero/a,122.7085,19024.7739,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,85,mujer,nivel_moderado,no,no,no,no,2.1511,1.1762,58.6986,educacion_superior,soltero/a,140.3265,22915.5748,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,50,mujer,nivel_moderado,no,no,si,no,2.9702,0.7317,62.6733,primero_secundaria,soltero/a,229.8573,25116.6239,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,50,hombre,nivel_bajo,si,si,si,si,4.379,0.9114,56.6197,primero_secundaria,soltero/a,162.6732,24474.8411,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,62,mujer,nivel_moderado,no,no,si,no,1.9892,0.6494,60.9774,educacion_superior,casado/a,184.8732,34161.1108,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,56,mujer,nivel_moderado,no_puede,si,no,si,2.0385,0.6195,68.7704,educacion_superior,casado/a,151.1049,34032.367,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,81,hombre,nivel_bajo,si,si,si,no,0.5271,0.7733,74.5674,segundo_secundaria_general,casado/a,42.0353,19018.6888,hospitales_muy_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,52,hombre,nivel_alto,no,no,no,no,2.8271,0.9364,60.171,primero_secundaria,soltero/a,109.1997,35767.6456,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_insatisfecho/a,muy_a_menudo
Cataluña,81,hombre,nivel_bajo,no,no_puede,si,no,2.654,0.7186,61.2236,estudios_primarios_incompletos,casado/a,186.4385,31585.7456,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,41,mujer,nivel_alto,si,no_puede,si,no,4.6729,0.8395,64.2845,segundo_secundaria_general,soltero/a,148.8837,21685.8837,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Cataluña,38,mujer,nivel_moderado,no_puede,no_puede,no,no,4.4034,0.943,75.4225,educacion_superior,casado/a,155.6923,31314.5071,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Cataluña,30,hombre,nivel_bajo,no,si,si,si,1.5651,0.4795,60.1713,educacion_superior,soltero/a,154.2384,23042.3437,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,77,mujer,nivel_bajo,no,si,si,no,6.0969,0.8037,59.4189,primero_secundaria,casado/a,223.0032,27384.2156,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,25,hombre,nivel_bajo,si,si,no,si,1.1689,0.6905,62.6507,segundo_secundaria_profesional,soltero/a,58.6973,33471.2368,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,30,hombre,nivel_moderado,si,no,si,no,2.9436,0.7577,76.0368,educacion_superior,soltero/a,165.9095,28010.0914,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,76,mujer,nivel_alto,no,no,si,no,8.8083,1.1272,49.8481,primero_secundaria,casado/a,203.3029,21469.3076,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,18,hombre,nivel_bajo,si,no,no,no,1.9951,0.714,78.9629,educacion_superior,viudo/a,72.0845,35632.5242,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,40,mujer,nivel_moderado,no,no,no,no,2.7372,0.9176,71.2993,educacion_superior,casado/a,156.7188,32252.0787,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,32,hombre,nivel_bajo,no,si,no,no,3.2069,1.207,54.0418,primaria,soltero/a,193.3099,24587.0805,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,22,mujer,nivel_bajo,si,si,si,no,0.9299,0.8499,53.0195,primero_secundaria,soltero/a,136.8238,33069.4171,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,61,hombre,nivel_moderado,si,si,no,no,5.2154,0.663,75.4669,educacion_superior,casado/a,106.3989,27285.9941,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,88,hombre,nivel_alto,no,no_puede,no,no,2.7421,1.0822,66.6843,primero_secundaria,casado/a,139.8682,25901.5973,hospitales_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_insatisfecho/a,algunas_veces
Cataluña,57,mujer,nivel_alto,no,no,no,no,2.4369,0.9187,52.6805,primero_secundaria,casado/a,179.7725,40539.4527,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,59,hombre,nivel_moderado,no,no,si,no,1.0803,1.201,69.3256,educacion_superior,casado/a,136.8721,19673.6038,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,41,mujer,nivel_bajo,si,no,si,no,4.1147,0.695,52.564,primaria,soltero/a,151.7854,18140.4862,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,22,mujer,nivel_moderado,si,no,no_puede,no,4.2215,0.4787,45.7833,segundo_secundaria_general,soltero/a,170.0831,23394.5068,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,56,mujer,nivel_alto,no_puede,si,si,si,3.5481,1.0422,35.1352,segundo_secundaria_general,casado/a,143.7114,24922.3665,hospitales_neutral,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,29,mujer,nivel_alto,si,no,si,si,2.8479,1.1539,49.2187,primero_secundaria,divorciado/a,142.5674,34338.1833,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,44,mujer,nivel_bajo,si,no,si,no_puede,1.4492,1.1636,68.2855,educacion_superior,soltero/a,148.9898,21954.0124,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,56,hombre,nivel_moderado,no,no,no,no,3.0319,1.1113,71.6974,segundo_secundaria_general,soltero/a,116.8116,29974.4393,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,25,hombre,nivel_moderado,no,no,no,si,3.8323,0.8851,62.5729,educacion_superior,soltero/a,148.8577,21095.6142,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,35,hombre,nivel_bajo,si,no,no_puede,no,1.0016,0.6901,62.035,primero_secundaria,viudo/a,110.1707,31209.8604,hospitales_muy_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,15,mujer,nivel_bajo,no,no,si,no,1.9705,0.5051,52.0595,educacion_superior,casado/a,170.4669,28589.2444,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Cataluña,23,mujer,nivel_alto,si,si,no,si,6.3665,1.4366,75.729,segundo_secundaria_general,viudo/a,197.795,30030.9534,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,58,hombre,nivel_alto,no,no,si,no,5.848,0.833,52.5147,analfabetos,soltero/a,160.5345,26879.2483,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,54,mujer,nivel_moderado,no,no_puede,no_puede,no,6.832,0.6732,62.8589,educacion_superior,soltero/a,87.8754,35742.64,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Cataluña,53,hombre,nivel_bajo,si,no_puede,no,no,5.6711,0.6424,71.3314,primaria,soltero/a,134.3669,45429.2938,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,nunca
Cataluña,36,mujer,nivel_bajo,si,si,si,no,3.6178,0.7948,66.4326,primero_secundaria,casado/a,125.0512,31923.6222,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,25,hombre,nivel_bajo,si,si,si,no,1.8934,0.9252,64.4633,primaria,soltero/a,155.3338,25719.8219,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Cataluña,67,hombre,nivel_bajo,no,no,si,no,0.0,1.0331,62.3166,educacion_superior,soltero/a,84.9013,18167.8049,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Cataluña,53,hombre,nivel_alto,no_puede,no_puede,si,no,6.6935,0.9753,49.8544,segundo_secundaria_profesional,soltero/a,131.847,34063.2139,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Cataluña,36,hombre,nivel_moderado,no,no,si,no,2.7404,0.6983,66.2561,segundo_secundaria_general,casado/a,158.7302,27590.4225,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,muy_a_menudo
